,datadate,ticker,after-tax interest coverage,interest coverage ratio,cash flow/ total debt,operating margin before dep.,operating margin after dep.,return on equity,return on capital employed,LTD/ total assets,total debt/ total assets,book/ market,interest/ average LTD,interest/ average total debt,cash balance/ total liabilities,total debt/ EBITDA,short-term debt/ total debt,LTD/ total liabilities,free cash flow/ operating cash flow,total liabilities/ total tangible assets,LTD/ book equity,total debt/ capital,total debt/ equity,asset turnover,receivables turnover,payables turnover,sales/invested capital,sales/stockholders equity,accruals/average assets,price/ book,shillers cyclically adjusted P/E ratio,enterprise value multiple,"price/ operating earnings (Basic, Excl. EI)","price/ operating earnings (Diluted, Excl. EI)","P/E (Diluted, Excl. EI)","P/E (Diluted, Incl. EI)",price/ sales,price/ cash flow,dividend payout ratio,net profit magin,gross profit margin,pre-tax profit margin,return on assets,after-tax return on average common equity,after-tax return on invested capital,after-tax return on average stockholders' equity,gross profit/ total assets,common equity/invested capital,LTD/ invested capital,total debt/ invested capital,capitalization ratio,cash flow margin,splticrm,rating,prev_rating,rating_diff,after-tax interest coverage_change,interest coverage ratio_change,cash flow/ total debt_change,operating margin before dep._change,return on equity_change,total debt/ total assets_change,book/ market_change,interest/ average LTD_change,interest/ average total debt_change,cash balance/ total liabilities_change,free cash flow/ operating cash flow_change,total liabilities/ total tangible assets_change,total debt/ capital_change,total debt/ equity_change,asset turnover_change,receivables turnover_change,payables turnover_change,sales/invested capital_change,sales/stockholders equity_change,price/ book_change,shillers cyclically adjusted P/E ratio_change,enterprise value multiple_change,"price/ operating earnings (Basic, Excl. EI)_change","price/ operating earnings (Diluted, Excl. EI)_change","P/E (Diluted, Excl. EI)_change","P/E (Diluted, Incl. EI)_change",price/ sales_change,price/ cash flow_change,gross profit margin_change,after-tax return on average common equity_change,after-tax return on average stockholders' equity_change,gross profit/ total assets_change,common equity/invested capital_change,cash flow margin_change,rating_change,prev_rating_change,rating_diff_change
143,2013-12-31,PNW,3.006,4.238,0.126,0.373,0.25,0.066,0.116,0.253,0.688,1.122,0.067,0.06,0.006,2.662,0.112,0.326,0.274,0.89,0.48,0.473,2.284,0.255,10.563,8.948,0.476,0.846,-0.053,0.862,18.542,7.35,14.264,14.38,14.38,14.538,1.689,5.181,0.569,0.119,0.373,0.198,0.096,0.102,0.068,0.102,0.095,0.562,0.419,0.472,0.427,0.273,A-,19,16.0,3.0,0.119,0.129,0.024,-0.013,0.015,-0.017,0.052,-0.015,-0.048,0.5,0.489,-0.036,-0.05,-0.051,0.032,-0.041,0.238,0.051,-0.006,-0.058,-0.05,0.009,-0.058,-0.058,-0.058,-0.051,-0.02,0.041,-0.013,0.041,0.041,0.022,0.056,0.007,0.188,0.143,0.5
144,2011-03-31,PPL,2.891,4.226,0.083,0.316,0.25,0.102,0.122,0.407,0.742,0.865,0.052,0.048,0.046,4.965,0.09,0.499,0.214,1.168,1.105,0.637,2.967,0.31,6.557,7.428,0.413,1.038,-0.039,1.113,14.283,9.695,9.134,9.167,11.5,11.659,1.438,6.028,0.712,0.112,0.316,0.145,0.098,0.139,0.098,0.139,0.082,0.398,0.589,0.647,0.597,0.206,BBB,14,16.0,-2.0,0.326,0.342,-0.265,0.295,0.619,0.025,0.014,-0.037,-0.04,-0.617,-0.252,-0.114,0.081,0.076,-0.077,-0.563,-0.164,-0.263,-0.188,-0.121,-0.123,-0.048,-0.412,-0.41,-0.448,-0.423,-0.117,-0.138,0.295,0.598,0.598,0.0,-0.091,0.191,-0.125,0.143,-2.0
145,2015-06-30,PPL,2.845,3.491,0.097,0.499,0.383,0.089,0.085,0.451,0.715,0.837,0.044,0.04,0.049,5.554,0.098,0.569,-0.316,1.003,1.069,0.625,2.507,0.163,7.071,3.321,0.235,0.571,-0.032,1.046,15.484,11.395,11.467,11.512,12.279,9.568,2.491,6.26,0.617,0.202,0.499,0.296,0.082,0.118,0.065,0.118,0.081,0.412,0.588,0.652,0.588,0.426,A-,19,14.0,5.0,-0.016,-0.174,0.169,0.579,-0.127,-0.036,-0.032,-0.154,-0.167,0.065,-2.477,-0.141,-0.019,-0.155,-0.474,0.078,-0.553,-0.431,-0.45,-0.06,0.084,0.175,0.255,0.256,0.068,-0.179,0.732,0.038,0.579,-0.151,-0.151,-0.012,0.035,1.068,0.357,-0.125,-3.5
146,2016-12-31,R,2.966,3.927,0.16,0.261,0.086,0.081,0.077,0.503,0.815,1.077,0.031,0.027,0.007,3.175,0.15,0.524,-0.346,1.004,1.284,0.747,4.414,0.608,8.0,8.78,0.994,3.293,-0.115,1.048,16.751,5.073,12.924,13.014,13.684,13.709,0.591,2.561,0.308,0.043,0.382,0.067,0.16,0.145,0.052,0.145,0.232,0.302,0.698,0.822,0.698,0.219,BBB+,16,14.0,2.0,0.253,0.572,-0.03,0.299,0.11,-0.011,-0.216,-0.295,-0.308,-0.562,-0.656,-0.087,0.005,-0.055,-0.233,-0.003,0.06,-0.282,-0.268,0.295,0.457,0.099,0.182,0.187,0.235,0.237,0.796,0.302,0.165,0.09,0.09,-0.108,-0.019,0.237,0.143,-0.125,-2.0
147,2013-08-31,RL,35.148,52.241,0.624,0.195,0.161,0.199,0.276,0.056,0.312,0.239,0.142,0.071,0.728,0.224,0.887,0.089,0.731,1.841,0.04,0.108,0.454,1.28,14.546,16.401,1.825,1.861,-0.057,2.665,17.475,10.931,20.676,21.179,20.912,20.912,1.431,9.59,0.197,0.105,0.595,0.153,0.252,0.2,0.198,0.2,0.762,0.98,0.04,0.079,0.039,0.139,A,22,19.0,3.0,0.043,0.074,0.054,-0.01,0.01,-0.066,-0.253,1.185,0.291,0.067,0.189,-0.177,-0.188,-0.096,0.093,-0.012,0.358,0.131,0.058,0.125,-0.076,0.342,0.062,0.059,0.038,0.038,-0.014,-0.173,0.005,0.015,0.015,0.1,0.069,-0.028,0.158,0.188,0.0
148,2013-06-30,ROST,69.972,111.489,0.515,0.152,0.132,0.454,0.714,0.041,0.524,0.136,0.076,0.076,0.362,0.1,0.0,0.078,0.552,1.362,0.081,0.366,1.102,2.691,146.119,8.177,5.21,5.656,-0.061,7.215,26.373,9.43,8.664,8.83,8.83,8.83,1.431,13.691,0.162,0.082,0.299,0.132,0.419,0.482,0.3,0.482,0.805,0.921,0.079,0.079,0.079,0.101,A-,19,16.0,3.0,0.138,0.128,0.366,0.086,0.058,-0.066,-0.227,0.169,0.169,-0.192,-0.007,-0.213,-0.101,-0.138,0.011,-0.023,0.046,-0.043,-0.067,0.159,-0.01,0.392,1.18,1.178,1.178,1.178,0.217,-0.237,0.014,0.05,0.05,0.025,0.026,0.086,0.188,0.143,0.5
149,2012-08-31,RRD,0.829,3.027,0.131,0.121,0.072,-0.028,0.142,0.451,0.849,0.5,0.073,0.066,0.056,2.983,0.096,0.48,0.725,3.893,2.637,0.793,5.711,1.249,5.335,7.942,2.234,8.4,-0.098,1.866,-100.9,4.874,17.615,17.805,-126.69,-126.69,0.189,2.512,0.905,-0.004,0.232,-0.013,0.147,-0.03,0.042,-0.03,0.29,0.266,0.73,0.807,0.733,0.045,BB,9,10.0,-1.0,-0.564,-0.061,0.191,-0.024,-1.326,0.132,-0.184,0.09,0.015,-0.371,0.121,0.229,0.192,0.884,0.087,-0.014,-0.089,0.223,0.81,0.015,-2.02,-0.128,-0.51,-0.513,-2.9,-2.9,-0.566,-0.62,-0.029,-1.319,-1.319,0.058,-0.325,-0.384,-0.1,-0.286,-0.75
150,2013-11-30,RRD,-1.879,2.754,0.096,0.111,0.068,-2.351,0.183,0.495,0.993,0.007,0.077,0.074,0.055,3.025,0.042,0.478,0.776,4.6,89.58,0.992,187.458,1.469,5.575,7.497,3.05,277.478,-0.215,49.773,-17.404,5.018,33.841,34.259,-13.504,-13.504,0.324,4.052,0.895,-0.071,0.223,-0.072,0.157,-2.351,-0.13,-2.351,0.327,0.011,0.985,1.028,0.989,-0.028,BB-,8,9.0,-1.0,-3.267,-0.09,-0.267,-0.083,82.964,0.17,-0.986,0.055,0.121,-0.018,0.07,0.182,0.251,31.824,0.176,0.045,-0.056,0.365,32.033,25.674,-0.828,0.03,0.921,0.924,-0.893,-0.893,0.714,0.613,-0.039,77.367,77.367,0.128,-0.959,-1.622,-0.111,-0.1,0.0
151,2016-10-31,RRD,1.269,2.017,0.099,0.091,0.055,0.096,0.115,0.494,0.907,0.171,0.079,0.068,0.046,4.347,0.14,0.468,0.576,4.573,4.676,0.878,10.014,1.246,4.519,6.177,2.408,13.751,-0.058,2.046,-18.821,8.327,22.468,22.468,55.469,33.491,0.138,2.526,3.306,0.007,0.214,0.017,0.112,0.096,0.079,0.096,0.266,0.175,0.821,0.955,0.824,0.061,B+,7,8.0,-1.0,-1.675,-0.268,0.031,-0.18,-1.041,-0.087,23.429,0.026,-0.081,-0.164,-0.258,-0.006,-0.115,-0.947,-0.152,-0.189,-0.176,-0.21,-0.95,-0.959,0.081,0.659,-0.336,-0.344,-5.108,-3.48,-0.574,-0.377,-0.04,-1.041,-1.041,-0.187,14.909,-3.179,-0.125,-0.111,0.0
152,2012-02-29,SBUX,38.682,46.126,0.542,0.172,0.129,0.3,0.333,0.075,0.392,0.138,0.062,0.069,0.714,0.268,0.0,0.191,0.604,1.214,0.123,0.175,0.645,1.662,31.76,24.961,2.434,2.736,-0.017,7.665,52.729,14.512,14.988,15.367,14.539,14.539,3.002,26.037,0.327,0.105,0.234,0.154,0.295,0.3,0.273,0.3,0.389,0.889,0.11,0.111,0.11,0.151,A-,19,16.0,3.0,0.489,0.263,-0.016,0.036,0.172,-0.105,-0.292,0.033,0.15,0.594,-0.225,0.13,-0.107,-0.175,-0.03,-0.139,-0.136,-0.071,-0.106,0.587,0.616,0.399,0.526,0.511,0.354,0.354,0.816,1.676,0.068,0.172,0.172,0.037,0.037,0.135,0.188,0.143,0.5
153,2016-12-31,SBUX,35.279,46.882,0.542,0.227,0.181,0.478,0.437,0.251,0.589,0.075,0.03,0.028,0.268,0.745,0.111,0.379,0.685,1.861,0.543,0.424,1.434,1.592,28.654,21.477,2.344,3.623,-0.131,13.716,44.771,17.101,29.068,29.221,29.221,29.221,3.795,17.683,0.442,0.132,0.291,0.197,0.361,0.482,0.352,0.482,0.432,0.647,0.352,0.396,0.352,0.181,A,22,19.0,3.0,-0.088,0.016,0.0,0.32,0.593,0.503,-0.457,-0.516,-0.594,-0.625,0.134,0.533,1.423,1.223,-0.042,-0.098,-0.14,-0.037,0.324,0.789,-0.151,0.178,0.939,0.902,1.01,1.01,0.264,-0.321,0.244,0.607,0.607,0.111,-0.272,0.199,0.158,0.188,0.0
154,2012-08-31,SEE,0.987,1.758,0.046,0.124,0.085,-0.002,0.1,0.417,0.712,1.094,0.084,0.083,0.091,4.718,0.009,0.58,0.31,5.801,1.276,0.62,2.467,0.715,5.9,9.183,1.02,2.478,-0.024,0.845,12.325,8.361,14.561,15.511,24.7,285.4,0.392,13.119,0.599,-0.001,0.345,0.001,0.103,-0.002,0.054,-0.002,0.246,0.412,0.589,0.595,0.589,0.04,BB-,8,9.0,-1.0,-0.621,-0.503,-0.714,-0.179,-1.019,0.29,0.611,-0.229,-0.231,-0.609,-0.6,0.824,0.516,1.001,-0.158,-0.112,-0.314,-0.149,0.308,-0.183,0.213,0.096,0.578,0.533,1.1,23.267,-0.315,1.042,0.131,-1.019,-1.019,-0.05,-0.348,-0.535,-0.111,-0.1,0.0
155,2013-12-31,SEE,0.318,1.859,0.05,0.129,0.091,-0.135,0.113,0.493,0.848,0.324,0.085,0.081,0.086,4.655,0.041,0.557,0.825,6.756,2.487,0.784,5.588,0.819,5.682,9.098,1.313,5.398,-0.091,3.865,-40.171,9.257,29.103,31.528,-24.854,-92.027,0.875,10.941,1.025,-0.033,0.358,-0.058,0.104,-0.172,0.019,-0.172,0.294,0.243,0.757,0.789,0.757,0.005,BB,9,8.0,1.0,-0.678,0.057,0.087,0.04,66.5,0.191,-0.704,0.012,-0.024,-0.055,1.661,0.165,0.265,1.265,0.145,-0.037,-0.009,0.287,1.178,3.574,-4.259,0.107,0.999,1.033,-2.006,-1.322,1.232,-0.166,0.038,85.0,85.0,0.195,-0.41,-0.875,0.125,-0.111,-2.0
156,2011-12-31,SNDK,10.501,12.085,0.484,0.307,0.28,0.203,0.201,0.183,0.329,0.698,0.074,0.074,0.908,1.02,0.0,0.557,0.865,11.037,0.271,0.255,0.49,0.585,11.545,7.118,0.684,0.871,-0.001,1.765,150.439,7.394,11.418,11.661,10.022,10.022,2.205,9.917,0.0,0.22,0.47,0.26,0.189,0.204,0.174,0.204,0.275,0.786,0.215,0.215,0.215,0.269,BB,9,8.0,1.0,-0.216,-0.162,1.077,0.059,-0.165,-0.076,0.33,-0.013,0.057,0.121,-0.077,0.674,-0.023,-0.116,-0.153,-0.202,0.151,-0.204,-0.188,-0.312,-3.533,0.28,-0.082,-0.087,-0.213,-0.213,-0.178,-0.139,-0.035,-0.174,-0.174,-0.184,-0.019,-0.011,0.125,0.333,-0.5
157,2014-06-30,SNDK,13.96,20.592,0.529,0.335,0.287,0.162,0.217,0.142,0.29,0.385,0.074,0.063,0.9,0.662,0.149,0.416,0.887,4.35,0.171,0.209,0.408,0.64,7.702,6.729,0.77,0.901,-0.063,3.309,37.488,8.032,20.006,20.598,21.621,21.621,3.693,13.214,0.133,0.181,0.533,0.267,0.215,0.162,0.151,0.162,0.341,0.85,0.145,0.171,0.145,0.256,BB+,10,9.0,1.0,0.329,0.704,0.093,0.091,-0.202,-0.119,-0.448,0.0,-0.149,-0.009,0.025,-0.606,-0.18,-0.167,0.094,-0.333,-0.055,0.126,0.034,0.875,-0.751,0.086,0.752,0.766,1.157,1.157,0.675,0.332,0.134,-0.206,-0.206,0.24,0.081,-0.048,0.111,0.125,0.0
158,2016-11-30,STZ,4.392,5.876,0.138,0.324,0.292,0.159,0.144,0.465,0.599,0.253,0.052,0.044,0.022,3.469,0.15,0.659,0.417,3.056,0.863,0.556,1.515,0.413,8.912,7.131,0.519,1.045,-0.028,0.435,3.74,16.534,24.736,25.444,25.969,25.969,0.513,2.192,0.236,0.168,0.499,0.245,0.138,0.184,0.107,0.184,0.206,0.497,0.496,0.584,0.5,0.202,BBB-,12,10.0,2.0,0.152,1.466,0.03,0.81,-0.112,-0.07,-0.654,-0.161,-0.214,10.0,-0.513,-0.193,-0.023,-0.163,-0.055,0.552,-0.056,-0.114,-0.2,0.798,-0.89,0.31,1.884,1.931,2.098,2.098,2.31,1.628,0.263,-0.156,-0.156,0.12,0.107,-0.029,0.2,0.111,1.0
159,2012-07-31,SVU,-1.651,1.609,0.088,0.046,0.023,-1.231,0.093,0.509,0.954,0.066,0.071,0.067,0.015,4.552,0.057,0.503,0.298,1.911,10.372,0.939,20.609,2.404,40.888,9.557,4.568,51.954,-0.17,8.247,-0.664,5.548,21.085,21.085,-3.238,-3.41,0.044,0.508,3.083,-0.037,0.208,-0.039,0.108,-1.231,-0.101,-1.231,0.499,0.088,0.912,0.967,0.912,-0.006,B,6,7.0,-1.0,-0.033,-0.072,-0.193,-0.08,1.055,0.108,-0.9,-0.134,-0.118,0.0,-0.469,-0.011,0.14,2.323,-0.029,-0.122,-0.135,0.074,1.912,5.721,-0.824,0.067,-0.504,-0.504,-0.548,-0.524,-0.371,-0.564,-0.076,1.055,1.055,-0.106,-0.63,-0.6,-0.143,-0.125,0.0
160,2013-03-31,SVU,-0.688,0.898,0.088,0.035,0.013,-1.854,0.042,0.53,0.999,0.014,0.05,0.048,0.013,8.321,0.046,0.507,0.232,1.927,196.81,0.998,732.831,1.801,29.513,7.453,3.548,1321.29,-0.116,29.843,-1.148,9.429,-374.5,-374.5,-14.579,-15.611,0.064,1.202,1.909,-0.024,0.17,-0.027,0.063,-2.555,-0.033,-2.555,0.307,0.003,0.997,1.045,0.997,0.019,B+,7,6.0,1.0,-0.583,-0.442,0.0,-0.239,0.506,0.047,-0.788,-0.296,-0.284,-0.133,-0.221,0.008,0.063,34.559,-0.251,-0.278,-0.22,-0.223,24.432,2.619,0.729,0.7,-18.761,-18.761,3.502,3.578,0.455,1.366,-0.183,1.076,1.076,-0.385,-0.966,-4.167,0.167,-0.143,-2.0
161,2014-06-30,SWN,8.301,13.141,0.431,0.592,0.37,0.163,0.263,0.237,0.553,0.338,0.056,0.056,0.005,0.855,0.001,0.429,-0.073,0.618,0.376,0.409,1.235,0.469,7.909,2.648,0.685,1.048,-0.177,2.923,59.603,7.139,20.399,20.399,20.772,20.772,4.283,7.487,0.0,0.205,0.592,0.347,0.291,0.227,0.133,0.227,0.277,0.654,0.346,0.347,0.346,0.428,BBB,14,12.0,2.0,-0.228,-0.196,-0.23,-0.079,-0.185,0.104,0.402,-0.082,-0.082,0.25,-0.732,0.053,0.114,0.225,-0.035,-0.178,0.281,-0.007,0.07,-0.212,-0.043,-0.334,-0.077,-0.088,-0.071,-0.071,-0.228,-0.187,-0.079,-0.11,-0.11,-0.115,-0.072,-0.099,0.167,0.2,0.0
162,2015-01-31,SWN,8.162,13.303,0.431,0.581,0.353,0.141,0.25,0.215,0.544,0.503,0.057,0.057,0.004,0.802,0.001,0.395,0.029,0.598,0.327,0.387,1.192,0.461,8.063,2.632,0.687,1.011,-0.182,1.52,27.126,7.128,11.32,11.32,11.53,11.53,2.369,4.093,0.0,0.19,0.581,0.321,0.278,0.202,0.119,0.202,0.268,0.68,0.32,0.32,0.32,0.419,BBB-,12,14.0,-2.0,-0.017,0.012,0.0,-0.019,-0.135,-0.016,0.488,0.018,0.018,-0.2,-1.397,-0.032,-0.054,-0.035,-0.017,0.019,-0.006,0.003,-0.035,-0.48,-0.545,-0.002,-0.445,-0.445,-0.445,-0.445,-0.447,-0.453,-0.019,-0.11,-0.11,-0.032,0.04,-0.021,-0.143,0.167,-2.0
163,2016-02-29,SWN,-16.523,1.646,0.271,0.485,0.137,-1.024,0.046,0.583,0.719,0.823,0.072,0.044,0.003,3.113,0.0,0.811,-0.138,0.773,2.072,0.697,2.554,0.272,7.312,2.71,0.447,1.373,-0.533,0.987,-3.757,4.939,15.622,15.622,-0.472,-0.472,0.719,1.425,0.009,-1.454,0.485,-2.094,0.132,-1.343,-0.473,-1.312,0.187,0.326,0.674,0.675,0.674,-1.089,BB+,10,12.0,-2.0,-3.024,-0.876,-0.371,-0.165,-8.262,0.322,0.636,0.263,-0.228,-0.25,-5.759,0.293,0.801,1.143,-0.41,-0.093,0.03,-0.349,0.358,-0.351,-1.139,-0.307,0.38,0.38,-1.041,-1.041,-0.696,-0.652,-0.165,-7.649,-7.495,-0.302,-0.521,-3.599,-0.167,-0.143,0.0
164,2016-06-30,SWN,-25.694,1.208,0.271,0.433,0.094,-0.962,0.027,0.499,0.655,0.366,0.042,0.042,0.062,4.238,0.0,0.761,-0.314,0.731,1.269,0.614,1.901,0.272,8.604,2.71,0.323,0.789,-0.611,4.294,-14.423,8.301,96.769,96.769,-0.819,-0.819,1.777,4.366,0.044,-2.075,0.433,-2.814,0.1,-1.175,-0.515,-1.154,0.118,0.409,0.591,0.591,0.591,-1.733,BB-,8,10.0,-2.0,0.555,-0.266,0.0,-0.107,-0.061,-0.089,-0.555,-0.417,-0.045,19.667,1.275,-0.054,-0.119,-0.256,0.0,0.177,0.0,-0.277,-0.425,3.351,2.839,0.681,5.194,5.194,0.735,0.735,1.471,2.064,-0.107,-0.125,-0.12,-0.369,0.255,0.591,-0.2,-0.167,0.0
165,2013-02-28,SYY,9.866,15.117,0.189,0.053,0.042,0.217,0.238,0.246,0.604,0.27,0.045,0.04,0.065,1.305,0.105,0.364,0.511,1.889,0.54,0.522,1.526,3.553,13.986,15.482,5.77,8.975,-0.015,3.772,16.786,9.107,17.29,17.384,17.574,17.574,0.434,15.047,0.587,0.025,0.192,0.039,0.192,0.225,0.158,0.225,0.681,0.643,0.357,0.399,0.357,0.036,A,22,25.0,-3.0,-0.05,-0.065,0.38,-0.159,-0.178,-0.029,0.059,-0.1,-0.184,-0.301,0.243,-0.073,-0.017,-0.073,-0.023,-0.023,0.004,-0.024,-0.067,-0.057,0.02,0.121,0.157,0.163,0.176,0.176,-0.036,-0.059,-0.045,-0.245,-0.245,-0.066,0.047,-0.122,-0.12,-0.107,0.0
166,2015-07-31,SYY,8.679,15.563,0.189,0.048,0.036,0.16,0.187,0.336,0.66,0.243,0.023,0.021,0.261,2.276,0.073,0.473,0.619,2.598,0.901,0.605,1.948,3.096,13.805,13.922,4.748,9.144,-0.042,3.97,20.458,12.004,19.951,20.061,24.87,24.87,0.444,14.323,0.79,0.018,0.186,0.028,0.16,0.164,0.106,0.164,0.577,0.519,0.478,0.516,0.479,0.03,A-,19,22.0,-3.0,-0.12,0.03,0.0,-0.094,-0.263,0.093,-0.1,-0.489,-0.475,3.015,0.211,0.375,0.159,0.277,-0.129,-0.013,-0.101,-0.177,0.019,0.052,0.219,0.318,0.154,0.154,0.415,0.415,0.023,-0.048,-0.031,-0.271,-0.271,-0.153,-0.193,-0.167,-0.136,-0.12,0.0
167,2016-02-29,SYY,6.33,12.704,0.123,0.049,0.037,0.141,0.156,0.359,0.68,0.174,0.034,0.026,0.264,2.349,0.25,0.396,0.686,2.678,0.829,0.63,2.141,3.131,14.232,13.989,5.31,9.862,-0.05,6.147,25.286,11.823,23.349,23.473,33.946,33.946,0.51,15.851,0.917,0.016,0.189,0.023,0.142,0.145,0.088,0.145,0.591,0.538,0.457,0.61,0.459,0.028,BBB+,16,19.0,-3.0,-0.271,-0.184,-0.349,0.021,-0.119,0.03,-0.284,0.478,0.238,0.011,0.108,0.031,0.041,0.099,0.011,0.031,0.005,0.118,0.079,0.548,0.236,-0.015,0.17,0.17,0.365,0.365,0.149,0.107,0.016,-0.116,-0.116,0.024,0.037,-0.067,-0.158,-0.136,0.0
168,2015-02-28,T,2.618,3.604,0.152,0.239,0.105,0.05,0.083,0.28,0.703,0.711,0.053,0.049,0.051,2.59,0.074,0.369,0.316,1.824,0.613,0.529,2.384,0.464,9.652,4.66,0.813,1.533,-0.088,1.448,16.376,8.088,22.013,22.013,29.042,29.042,1.354,5.724,1.547,0.047,0.539,0.075,0.111,0.07,0.053,0.07,0.244,0.53,0.467,0.504,0.468,0.187,BBB+,16,19.0,-3.0,-0.594,-0.378,-0.266,-0.289,-0.695,0.16,-0.101,-0.145,-0.093,2.0,-0.27,0.127,0.178,0.541,0.004,0.103,-0.333,0.1,0.301,0.115,0.025,0.474,0.648,0.648,2.46,2.588,-0.036,0.131,-0.077,-0.657,-0.657,-0.096,-0.156,-0.435,-0.158,-0.136,0.0
169,2015-11-30,TAP,4.538,3.274,0.208,0.178,0.104,0.048,0.035,0.237,0.432,0.515,0.047,0.037,0.076,4.78,0.212,0.432,0.597,3.388,0.301,0.36,0.764,0.279,5.882,1.839,0.37,0.493,-0.019,2.081,29.32,26.07,26.753,26.988,41.269,40.902,4.457,24.388,0.714,0.112,0.459,0.132,0.048,0.053,0.049,0.053,0.128,0.75,0.248,0.315,0.248,0.202,BBB-,12,16.0,-4.0,-0.333,-0.192,0.231,-0.087,-0.385,-0.034,-0.289,0.205,0.121,0.267,-0.22,-0.049,-0.016,-0.059,0.037,0.076,-0.029,0.042,0.01,0.556,0.384,0.442,0.581,0.588,1.188,1.168,0.41,1.117,-0.013,-0.391,-0.391,0.024,0.032,-0.182,-0.25,0.333,-2.0
170,2012-07-31,TMO,6.15,7.459,0.143,0.205,0.128,0.061,0.073,0.237,0.416,0.845,0.038,0.033,0.094,2.541,0.13,0.497,0.844,6.739,0.31,0.31,0.711,0.456,6.626,10.315,0.576,0.78,-0.027,1.168,22.852,10.834,17.343,17.397,19.882,15.594,1.714,11.722,0.0,0.089,0.459,0.096,0.097,0.069,0.058,0.069,0.209,0.739,0.261,0.3,0.261,0.165,A-,19,22.0,-3.0,-0.534,-0.53,-0.428,0.046,0.017,0.486,0.074,-0.073,-0.154,-0.394,0.026,0.585,1.081,0.823,-0.092,-0.101,-0.003,-0.071,0.111,-0.087,-0.199,-0.04,-0.164,-0.171,-0.102,-0.293,-0.152,-0.195,-0.052,0.03,0.03,-0.143,-0.163,-0.012,-0.136,0.158,-2.0
171,2013-04-30,TMO,6.209,6.756,0.17,0.209,0.13,0.072,0.073,0.26,0.437,0.768,0.038,0.034,0.071,2.727,0.013,0.587,0.846,6.939,0.402,0.334,0.775,0.461,6.913,9.867,0.556,0.809,-0.029,1.654,28.109,11.452,22.349,22.536,23.522,25.134,2.315,14.199,0.156,0.101,0.506,0.101,0.096,0.083,0.065,0.083,0.231,0.687,0.313,0.317,0.313,0.179,BBB,14,19.0,-5.0,0.01,-0.094,0.189,0.02,0.18,0.05,-0.091,0.0,0.03,-0.245,0.002,0.03,0.077,0.09,0.011,0.043,-0.043,-0.035,0.037,0.416,0.23,0.057,0.289,0.295,0.183,0.612,0.351,0.211,0.102,0.203,0.203,0.105,-0.07,0.085,-0.263,-0.136,0.667
172,2011-02-28,TSN,4.375,6.364,0.261,0.076,0.059,0.179,0.225,0.249,0.518,0.892,0.113,0.102,0.169,1.192,0.095,0.434,0.526,1.516,0.448,0.425,1.098,2.747,24.861,25.007,3.888,5.816,-0.031,0.988,74.491,4.125,7.364,7.393,7.698,7.698,0.195,4.564,0.063,0.031,0.109,0.048,0.21,0.19,0.149,0.19,0.298,0.669,0.319,0.352,0.323,0.048,BBB-,12,10.0,2.0,2.241,0.472,0.563,0.152,6.783,-0.065,0.059,0.066,0.02,-0.077,-0.176,-0.067,-0.098,-0.133,0.031,-0.007,-0.025,0.061,-0.046,0.022,-0.575,-0.138,-0.195,-0.188,-0.878,-0.878,0.089,0.313,0.112,6.917,6.917,0.137,0.113,1.286,0.2,0.111,1.0
173,2013-02-28,TSN,4.627,7.497,0.203,0.055,0.04,0.101,0.161,0.206,0.484,0.955,0.085,0.074,0.159,1.301,0.13,0.37,0.36,1.404,0.322,0.382,0.943,2.853,24.76,23.661,4.105,5.556,-0.034,0.982,19.593,4.905,10.693,10.899,12.954,13.823,0.195,6.208,0.148,0.019,0.083,0.03,0.16,0.109,0.095,0.109,0.236,0.739,0.258,0.296,0.258,0.033,BBB,14,12.0,2.0,0.058,0.178,-0.222,-0.276,-0.436,-0.066,0.071,-0.248,-0.275,-0.059,-0.316,-0.074,-0.101,-0.141,0.039,-0.004,-0.054,0.056,-0.045,-0.006,-0.737,0.189,0.452,0.474,0.683,0.796,0.0,0.36,-0.239,-0.426,-0.426,-0.208,0.105,-0.312,0.167,0.2,0.0
174,2016-01-31,TSS,9.914,13.183,0.279,0.294,0.2,0.19,0.17,0.378,0.529,0.247,0.029,0.028,0.176,1.811,0.032,0.692,0.91,6.995,0.708,0.458,1.141,0.709,8.655,27.925,0.848,1.531,-0.07,3.578,29.964,11.089,19.98,20.08,20.49,20.595,2.739,11.717,0.205,0.135,0.431,0.194,0.211,0.213,0.123,0.213,0.306,0.554,0.437,0.451,0.441,0.232,BBB-,12,16.0,-4.0,-0.865,-0.876,-0.656,0.073,0.092,0.869,-0.218,0.261,1.333,-0.699,-0.032,2.672,1.53,1.845,-0.283,0.162,-0.264,-0.323,0.094,0.095,0.508,0.402,-0.006,-0.001,0.019,0.024,0.114,0.119,0.08,0.197,0.197,-0.225,-0.38,0.069,-0.25,0.143,-3.0
